,GW150914-H1,GW150914-L1,GW151012-H1,GW151012-L1,GW151226-H1,GW151226-L1,GW170104-H1,GW170104-L1,GW170608-H1,GW170608-L1,GW170729-H1,GW170729-L1,GW170729-V1,GW170809-H1,GW170809-L1,GW170809-V1,GW170814-L1,GW170814-V1,GW170817-L1,GW170817-V1,GW170818-L1,GW170818-V1,GW170823-H1,GW170823-L1,GW190412-H1,GW190412-L1,GW190521-H1,GW190521-L1
270,-2.0005012895782408e-23,-1.8067396426843337e-22,1.4025603654786484e-23,1.0889163844416943e-22,-9.318327003448238e-23,2.734373868057552e-23,7.451143959428631e-23,-8.562263949947597e-23,-6.144354400173895e-23,-1.026113485760034e-22,-8.572403224348486e-23,-8.613285293711364e-23,-1.5332342581302748e-21,6.958670629711698e-23,-5.85031275423807e-23,-2.4288982887477746e-22,-3.171869751344474e-23,2.3360692957978217e-23,-4.892841469968473e-24,-1.5544789657053104e-22,3.3845781222109776e-23,-1.5125463156650086e-22,-1.1282038330596229e-23,5.837071149112264e-23,2.7390870268775415e-23,6.516814771721728e-23,3.5803592672585456e-23,5.729884396413569e-23
271,-8.182732579286803e-23,-1.9372904301657868e-22,-8.246831355705826e-23,1.5352986250793445e-22,-1.3852969556868677e-22,1.3297387646155323e-23,8.955023143437961e-23,-8.130853402385637e-23,-5.2565324497632084e-23,-1.2264570222651232e-22,-1.4091151116599381e-22,-5.2811860817692687e-23,-4.143822566691977e-22,1.9660112345669153e-23,-5.770797433951761e-23,-2.540053570399852e-22,-3.183434018219015e-23,-4.4015644843137807e-23,7.626258864211892e-23,-5.843949101909762e-23,1.9924693953747174e-23,-8.347164887936413e-23,1.7144779231919586e-23,1.0791872499281223e-22,-1.0766629657109269e-23,3.458520084278118e-23,2.0980775596705425e-23,4.831301217334836e-23
272,-1.1338546958799643e-22,-1.801923387039682e-22,-1.6480946127125354e-22,1.720456769526968e-22,-1.6747226816014929e-22,1.35451251793166e-23,9.370928642750129e-23,-6.709047454986816e-23,-6.086546180962216e-23,-1.1763677445831666e-22,-1.871229083630976e-22,-9.42398393969656e-24,1.3499157418464456e-21,-3.8173547580138654e-23,-7.994024462669768e-23,-1.7817057878501935e-22,-3.3143571338247285e-23,-3.338187412517539e-23,1.323025815526212e-22,-8.577020180033946e-23,4.2660744062557755e-24,4.634313407986949e-23,3.8239333016897065e-23,1.4192448320091802e-22,-4.8312177376058604e-23,-5.6270581970219805e-24,6.2616641096203746e-24,2.8391247482551835e-23
273,-1.1198731456711053e-22,-1.5065777448701044e-22,-2.0959460937418242e-22,1.503545819095709e-22,-1.7536436713227868e-22,2.3247415680826863e-23,8.037993985598548e-23,-4.554638529973278e-23,-8.19476463293695e-23,-9.384307008339356e-23,-2.181538647695722e-22,3.6046678897042255e-23,1.831127568205212e-21,-9.179734876423799e-23,-1.191340655390486e-22,-1.8013788432282578e-23,-3.6708943827531556e-23,2.24818906911627e-23,1.4938924741415219e-22,-2.1829459477311e-22,-1.158344746948389e-23,1.939741786755292e-22,4.9328314904709977e-23,1.5161910300815362e-22,-7.675595227207437e-23,-4.461872853976226e-23,-5.55798918896596e-24,8.56629475034918e-25
274,-8.689196840727984e-23,-1.134280825770526e-22,-2.0528836406776316e-22,8.564497107821072e-23,-1.607294533774096e-22,3.5008020354272574e-23,4.8562719900288836e-23,-1.9267636865051955e-23,-9.937588678562691e-23,-6.485771166780131e-23,-2.2999615108196036e-22,7.460826278604066e-23,9.548911788861299e-22,-1.2918006289809314e-22,-1.6247404857473111e-22,1.9000772940614606e-22,-4.3112990117872394e-23,7.183211601157266e-23,1.282595227793921e-22,-3.849145505808425e-22,-2.5765222003580553e-23,3.164724642455334e-22,5.022190153254192e-23,1.3346525540123029e-22,-8.918250465615941e-23,-7.256227486327753e-23,-1.1605180906894619e-23,-2.9045976045213414e-23
275,-5.385748399889226e-23,-7.568841051245146e-23,-1.5465997763229068e-22,-7.173207598569358e-24,-1.2519186181973341e-22,4.053015046487464e-23,3.644912533648036e-24,1.0121207796992491e-23,-9.413041833881217e-23,-4.5845995201889385e-23,-2.215502747934176e-22,9.93498169662533e-23,1.0782321467549626e-21,-1.4211118434955015e-22,-1.9369853598513272e-22,3.8668856242310885e-22,-5.2303391465141655e-23,7.254347177172877e-23,8.310271390612765e-23,-4.959585437532633e-22,-3.649486534061999e-23,3.8573398022928416e-22,4.3245744247002546e-23,9.023385953160631e-23,-8.203435856660535e-23,-8.406174508440692e-23,-1.0222457425174609e-23,-5.574797054032702e-23
276,-2.826226401670883e-23,-4.20233510411147e-23,-7.425470137903804e-23,-9.643069753824334e-23,-7.403689228607281e-23,3.2763863752713203e-23,-4.3456096160574767e-23,4.1963808117289654e-23,-5.835612115123947e-23,-4.674900184117992e-23,-1.9490406526566544e-22,1.0555105811056421e-22,5.656062952616127e-22,-1.288135116520375e-22,-1.980956144935819e-22,5.098881459219032e-22,-6.32878264815852e-23,1.1565238134140975e-23,3.5202790875115615e-23,-4.828146051811545e-22,-4.2095678907714725e-23,3.9517352771805827e-22,3.2597203413229035e-23,3.036728466355864e-23,-5.639904334984665e-23,-7.878583272309471e-23,-1.5230119278799766e-24,-7.472659248575669e-23
277,-1.792214848184151e-23,-1.3151272145842975e-23,1.1598671685341687e-23,-1.4471353206834063e-22,-1.49667787178191e-23,7.978964722016906e-24,-7.997045435157153e-23,7.568174266878296e-23,-1.5241906743571315e-24,-6.725219219225909e-23,-1.5486705683755438e-22,9.270648300350353e-23,-1.6445555279951605e-21,-9.505847068131697e-23,-1.6709375846945957e-22,5.163349599706091e-22,-7.426224704907211e-23,-9.240644342655573e-23,4.43063498400558e-24,-3.301035041208992e-22,-4.149350460526185e-23,3.5894643351644063e-22,2.328698597800161e-23,-3.3931694228790885e-23,-1.818124773849355e-23,-6.08542051439818e-23,1.1840511820543023e-23,-8.370785026755554e-23
278,-2.1339144458999454e-23,1.1060183281179203e-23,7.777857445017024e-23,-1.2826365960813266e-22,4.246350621023853e-23,-3.3029594056547745e-23,-9.534681492017514e-23,1.1005727212620063e-22,5.568057509671592e-23,-9.631024274886651e-23,-1.0817921303947264e-22,6.318398564846314e-23,-3.3306953603697064e-21,-5.267831249225257e-23,-1.0166558944219094e-22,3.979374634827929e-22,-8.267541657157639e-23,-2.006320205573293e-22,1.2303365103780394e-24,-8.493461944998562e-23,-3.428596839133992e-23,3.0387193041239243e-22,1.978346835514818e-23,-8.969948673106009e-23,2.3180203577798765e-23,-3.619066431629247e-23,2.5274279769395158e-23,-8.28684457698285e-23
279,-3.035286671935105e-23,2.6002500368534546e-23,1.0703220605539663e-22,-5.229475450078079e-23,8.900591110484183e-23,-8.50986925830732e-23,-8.550933866726404e-23,1.4231641488337867e-22,9.336473825478651e-23,-1.1745906844483965e-22,-6.215564417243148e-23,2.2837294647531794e-23,-2.5118648862810905e-21,-1.6327517731131583e-23,-1.2599627125249168e-23,1.873758607487231e-22,-8.574455194976876e-23,-2.7452978441421013e-22,2.2725846981509625e-23,1.5983483678012766e-22,-2.114626063345846e-23,2.5862668587763004e-22,2.4803173677135663e-23,-1.2625207651011162e-22,5.730216984824787e-23,-1.062547841862375e-23,3.307990741258255e-23,-7.450175275350944e-23
280,-3.731638957270158e-23,2.648024679907984e-23,9.487477071111767e-23,4.737772190030081e-23,1.1675873872026923e-22,-1.4007124095213178e-22,-5.451399109319593e-23,1.675588226443983e-22,1.012584132299952e-22,-1.1691199775404967e-22,-2.3326485149457996e-23,-2.1393599103916842e-23,1.2418106039856945e-21,1.233472242253946e-24,8.201202814255917e-23,-5.0585647028331506e-23,-8.084064388075062e-23,-2.9191952626630128e-22,5.381453725201795e-23,3.051228370982466e-22,-3.677084865283666e-24,2.4341118146024735e-22,3.8430437322485415e-23,-1.3775950405942184e-22,7.596284434778877e-23,1.1885821968097535e-23,3.056036012318656e-23,-6.18476289894407e-23
281,-4.038336222441809e-23,1.4944472563347818e-23,5.173176422161321e-23,1.2077436066226249e-22,1.2125608308715738e-22,-1.8874751421812177e-22,-1.3964607978840965e-23,1.7882785811952748e-22,8.186160993673148e-23,-8.988549148822336e-23,3.87663110174904e-24,-6.14440376661362e-23,3.630350198236254e-21,-6.740250798897668e-24,1.6211952386856865e-22,-2.404567161604419e-22,-6.617576981592424e-23,-2.5196094804317104e-22,7.336140442041397e-23,2.897272721068837e-22,1.5517657658534172e-23,2.6467367103769973e-22,5.79180550642572e-23,-1.244182099938728e-22,7.561278680338206e-23,2.908433085863148e-23,1.545953067270159e-23,-4.804138148853995e-23
282,-4.520390001020697e-23,3.7205549798812916e-24,-1.3871790962760787e-24,1.2787231183311758e-22,1.0179150247388525e-22,-2.22740296544893e-22,2.0956402562699234e-23,1.6916254359441273e-22,4.938991863566168e-23,-4.2028277773495505e-23,1.778115126377822e-23,-9.066352362813361e-23,3.0272481126241427e-21,-3.81915671971407e-23,2.1147483762420467e-22,-3.233479271752748e-22,-4.1160000918287485e-23,-1.702553760376093e-22,6.269828501073624e-23,1.2103202997964208e-22,3.3364820128407606e-23,3.152789719090494e-22,7.813701455079547e-23,-9.220359016666979e-23,5.82935095094635e-23,4.0204820308923674e-23,-1.0677842238790581e-23,-3.5113478151188844e-23
283,-5.977213243260627e-23,7.408918759828994e-24,-3.9670631486546163e-23,5.822266420678508e-23,6.227397184071858e-23,-2.359428763885784e-22,3.6484282576548033e-23,1.3484434970982087e-22,2.412671907668793e-23,1.3474012304524642e-23,1.9733082196422405e-23,-1.0359436168513434e-22,1.0943021119682234e-22,-8.249825306756545e-23,2.2256673782850254e-22,-2.7878822029115457e-22,-6.85052974632463e-24,-7.251574761379831e-23,1.3859917502335166e-23,-1.2495026849036047e-22,4.662311985167102e-23,3.80265876018131e-22,9.271572044670568e-23,-5.102740743174188e-23,3.059357784537808e-23,4.4912035212435144e-23,-4.3051973489667677e-23,-2.3871811139936223e-23
284,-8.722277460796785e-23,3.616906289818564e-23,-4.43412867087846e-23,-6.516865376569279e-23,9.98303474368867e-24,-2.256024638876562e-22,2.5666301417184394e-23,7.854074040956556e-23,2.1560628698129467e-23,6.128900159574824e-23,1.3608470425092184e-23,-9.809547427206749e-23,-2.2314854820814477e-21,-1.2323000806057558e-22,1.9839262464654618e-22,-1.318394438055838e-22,3.410327882319384e-23,1.2266316862505699e-23,-6.599353555556896e-23,-3.332957354897368e-22,5.266835473638753e-23,4.442739902217261e-22,9.551928166554065e-23,-1.206108524874828e-23,1.091947916108612e-24,4.346057274007397e-23,-7.46606759085384e-23,-1.414989567545211e-23
285,-1.196643013632312e-22,8.992427138531234e-23,-9.189506285556731e-24,-1.9585860340676674e-22,-4.510316249153337e-23,-1.930054936185392e-22,-8.944027503030438e-24,9.865075259022666e-24,4.174822333293152e-23,8.977704152485077e-23,4.90760115045914e-24,-7.448445233193404e-23,-1.8074505002239457e-21,-1.4339662199200373e-22,1.512946499362346e-22,5.769850376003253e-23,7.753181584464195e-23,5.992136881691001e-23,-1.5533644452214043e-22,-3.985494346721838e-22,4.986481691245087e-23,4.982246668243318e-22,8.224199662763055e-23,1.530438186834894e-23,-2.2623726787814614e-23,3.664069092041555e-23,-9.86503593589422e-23,-5.691859371333124e-24
286,-1.396073480352398e-22,1.5392929007791235e-22,5.593895774575902e-23,-2.826244739335877e-22,-9.274829791704769e-23,-1.43493921809301e-22,-5.538887226487302e-23,-5.661477555764435e-23,6.82560781056839e-23,9.545392943779554e-23,-6.932116382614706e-25,-3.679377733022549e-23,-5.393432519141199e-22,-1.3095233392676516e-22,9.864250859761683e-23,2.184080984459432e-22,1.1834788181465407e-22,5.950641559456107e-23,-2.2473644325844476e-22,-2.6833293230651477e-22,3.817354265163654e-23,5.414376377609071e-22,5.16321007261712e-23,2.5795467371251368e-23,-3.615381279865353e-23,2.6591266923626784e-23,-1.098853011151149e-22,1.263494694407504e-24
287,-1.275212362270333e-22,1.9959496858332112e-22,1.29075132407042e-22,-2.8728218395703085e-22,-1.23714198383826e-22,-8.552805239221969e-23,-9.64504073544242e-23,-1.0554732558473138e-22,7.947956939779881e-23,8.367770013839299e-23,1.3729031025814209e-24,9.143822331329536e-24,-8.330328035436684e-22,-8.352535847703043e-23,5.753639455139987e-23,2.9320578059361085e-22,1.5110803198085452e-22,1.7503830628284676e-23,-2.465443292478736e-22,3.3893204047043845e-23,1.910786875940524e-23,5.793893417962838e-22,6.14456950571074e-24,1.9518004190085072e-23,-3.8944275958497174e-23,1.637135327107463e-23,-1.0652912989415627e-22,5.5278434203833284e-24
288,-7.339710647369162e-23,1.9891789361089322e-22,1.8341418850043003e-22,-1.9901876478332723e-22,-1.3211574232479534e-22,-2.879571952523784e-23,-1.1557247404831424e-22,-1.2513041828494669e-22,6.334836068173524e-23,6.493866913828574e-23,1.3419386533438394e-23,5.55101830400702e-23,-3.383281077925088e-22,-1.0038966798777351e-23,3.9415634302193456e-23,2.5827473235421875e-22,1.7095999238708206e-22,-4.200231689411838e-23,-2.0489147223423294e-22,4.170878447638848e-22,-4.263332747018112e-24,6.173494748645238e-22,-4.826267775609905e-23,1.5938956934739902e-24,-3.340213084891356e-23,9.417114056874612e-24,-8.994892290189351e-23,5.355227266199709e-24
289,1.5956572783452186e-23,1.4156650673174073e-22,1.9822430227441211e-22,-4.0657035009354974e-23,-1.1590933482954467e-22,1.803786504241375e-23,-1.0346510971865501e-22,-1.1115861498555283e-22,2.4166764004723928e-23,4.8993102019211033e-23,3.4976941425319387e-23,9.522912595481911e-23,1.1535417352704675e-21,7.081972354634036e-23,4.6900718304696784e-23,1.2981184912172676e-22,1.743293573223588e-22,-8.357860993415092e-23,-1.0205722328291027e-22,7.555346903351182e-22,-2.8022809198862627e-23,6.539387785158258e-22,-1.0308328084947109e-22,-1.946651646632435e-23,-2.3182417856538096e-23,7.639049848181532e-24,-6.438405079435906e-23,-9.270720259789614e-25
290,1.1659961282947752e-22,4.2033592605027314e-23,1.6626396640875548e-22,1.3456325633279193e-22,-7.79825566260539e-23,4.9170882752140735e-23,-6.19814886295294e-23,-6.909463834333858e-23,-2.1357241518364404e-23,4.081120265672012e-23,6.268426289744687e-23,1.220549928922277e-22,1.956073718440148e-21,1.3581327596245201e-22,7.304463910306253e-23,-4.299441057485493e-23,1.5972066921181084e-22,-7.416290870340402e-23,4.071311641785337e-23,9.355424916257744e-22,-4.798415417075153e-23,6.769114925014043e-22,-1.4888110703067477e-22,-3.441572498408886e-23,-1.1606536568382587e-23,1.039884981953316e-23,-3.520270548773041e-23,-1.3795549966526495e-23
291,1.9665837549227155e-22,-6.70718409627065e-23,9.763932092652106e-23,2.601993727813792e-22,-2.505265457419489e-23,6.25103777575758e-23,-4.492586801325067e-24,-1.3553452162057533e-23,-5.315525714782024e-23,4.00433214808062e-23,9.102097668245421e-23,1.3290333260927333e-22,1.339412249082508e-21,1.6392044435983412e-22,1.0400022227329879e-22,-1.9602947886956785e-22,1.2798090685875056e-22,-3.7358302628294183e-25,1.8868340749901444e-22,8.967430175340115e-22,-6.073351538660905e-23,6.646179546519677e-22,-1.7714115556495577e-22,-3.5970306717725975e-23,-9.378902718115864e-25,1.3856290034290647e-23,-7.572358068613017e-24,-3.18620317862744e-23
292,2.293807969524435e-22,-1.4602152316989009e-22,1.5511770568235252e-23,2.830196733432116e-22,3.284693637720173e-23,5.958699342958483e-23,4.856090603391805e-23,3.6043676541706466e-23,-5.68739086445205e-23,4.281620746974877e-23,1.1342999581718386e-22,1.2696425133763383e-22,-1.1999058222646537e-22,1.4338864143392581e-22,1.2353388395810808e-22,-2.742205199770648e-22,8.245088754522113e-23,1.22803445322322e-22,3.0337165310435793e-22,6.548238133331387e-22,-6.420353551834645e-23,5.923813149749396e-22,-1.820455679404936e-22,-2.1024694978019136e-23,7.419179475689736e-24,1.265334726426213e-23,1.5323133726296054e-23,-5.1493340174402756e-23
293,2.0555211267072121e-22,-1.627843146554648e-22,-5.1915485857588736e-23,1.8961200078696298e-22,8.482122367491225e-23,4.4878797876748456e-23,7.67013915780336e-23,6.183376046197214e-23,-3.144059403453275e-23,4.3768932552432695e-23,1.23828161485396e-22,1.0678921456339887e-22,-8.758789971836543e-22,7.600148040789723e-23,1.1869210519838375e-22,-2.5255218351804117e-22,2.846040720682343e-23,2.572121848981735e-22,3.5383454772729435e-22,2.9466768180354532e-22,-5.833388789941157e-23,4.428374910140614e-22,-1.6169850865895167e-22,8.441910825327985e-24,1.22982133138336e-23,2.202063667293409e-24,3.25265082408844e-23,-6.746472359218159e-23
294,1.3753157776940542e-22,-1.0800545849855457e-22,-8.307582832665739e-23,1.648294477924922e-23,1.2041965095348735e-22,2.4919350455382703e-23,6.739465838674313e-23,5.381081823296819e-23,7.52635587875081e-24,3.7887007909780124e-23,1.1789382871928962e-22,7.627255313639434e-23,-1.083221907288639e-21,-2.2201031496233273e-23,8.396453187035491e-23,-1.4559318925318583e-22,-2.726925347238771e-23,3.579395236453685e-22,3.2564609732764254e-22,-6.229267465605269e-23,-4.4957568416316625e-23,2.154478922357148e-22,-1.1861757214831653e-22,4.5795730982856684e-23,1.2489295704390276e-23,-1.815058526311185e-23,4.522572231155504e-23,-7.403865773963677e-23
295,5.445441027150023e-23,-2.3297240261238263e-24,-7.082351172975839e-23,-1.6283104399439573e-22,1.322034234646432e-22,7.146470464349134e-24,2.1128514197190673e-23,1.2811415790724389e-23,3.3373235042836896e-23,2.2409775266968548e-23,9.425257693143718e-23,4.1019504545193266e-23,-1.2584555893731146e-21,-1.2503265024039542e-22,2.3365603530912827e-23,-4.72620121574639e-25,-7.772033981174122e-23,3.924477773819216e-22,2.2502445631370264e-22,-3.05989209698403e-22,-2.759439250361165e-23,-6.780107718715615e-23,-5.929853234805508e-23,8.15957836054965e-23,7.197222818632324e-24,-4.3985475968995864e-23,5.506378295497246e-23,-6.669507575652753e-23
296,-1.0810535861671494e-23,1.1365197202566868e-22,-2.619465626122412e-23,-2.706351996790372e-22,1.1642821629852987e-22,-1.553437451411406e-24,-4.764395286342034e-23,-4.9872940290757256e-23,2.358482566799303e-23,-1.6292533707500339e-24,5.49857607023872e-23,6.114603891727763e-24,-1.3413857851779773e-21,-2.032481649177937e-22,-5.091027898095285e-23,1.2328441095853703e-22,-1.165030962396795e-22,3.5481362199706396e-22,7.660417508895478e-23,-3.7912612317878023e-22,-1.0504523181757522e-23,-3.644275750203721e-22,6.970536566507965e-24,1.0614216039323834e-22,-2.9426827566921e-24,-6.638354321043504e-23,6.298320009457903e-23,-4.3478971439766646e-23
297,-3.547239727189601e-23,1.9768581141136042e-22,2.655756560787763e-23,-2.593248146084856e-22,7.442773704886262e-23,3.479898229666879e-24,-1.1504736956857152e-22,-1.1615899663888294e-22,-2.5166827107689186e-23,-2.934184175775417e-23,5.560520265438473e-24,-2.3319753521955887e-23,-4.477755109850507e-22,-2.333027662163138e-22,-1.218614955465223e-22,1.7796160655612587e-22,-1.3895799583734505e-22,2.658213032084426e-22,-8.402467038573778e-23,-2.9646816510085987e-22,2.1257206898985457e-24,-6.205715246750832e-22,6.986966106796387e-23,1.122078330740176e-22,-1.5078704810594742e-23,-7.559227112290622e-23,6.79092559897997e-23,-6.0284136297678926e-24
298,-1.6811028224494344e-23,2.219887842230672e-22,5.884081468973305e-23,-1.3149979068166367e-22,1.1746516911321748e-23,2.3391213648353722e-23,-1.5561497885276045e-22,-1.6607268142608445e-22,-9.385014805284841e-23,-5.337885076332881e-23,-4.6126020185118467e-23,-4.397512240820218e-23,1.8200557727900952e-21,-2.042141944313744e-22,-1.7269702245070358e-22,1.4498589441821258e-22,-1.4276575996031555e-22,1.5904269659513906e-22,-2.20654631391533e-22,-1.3251203070870228e-22,7.342162870491696e-24,-7.859136270707554e-22,1.1992850013122396e-22,9.701023300433651e-23,-2.437372846058889e-23,-6.51491529772081e-23,6.72537461317554e-23,4.059274731842756e-23
299,2.7764927402627236e-23,1.8183561458791008e-22,5.0124237512387344e-23,6.400978536720531e-23,-6.208650074354157e-23,5.543982597448892e-23,-1.5143182822006412e-22,-1.8368271650304063e-22,-1.5183878193898151e-22,-6.576709618492066e-23,-9.103457106627282e-23,-5.340663869675515e-23,3.308846507611199e-21,-1.2118626419402243e-22,-1.9118738737420277e-22,3.977945822146171e-23,-1.2845466711188718e-22,6.192878357602116e-23,-3.0611845282574785e-22,1.351509219454011e-23,3.991008600907303e-24,-8.288213722813258e-22,1.5021408566301034e-22,6.307948130608061e-23,-2.5589307746779874e-23,-3.5785278179376774e-23,5.767173384045545e-23,8.875347445613768e-23
300,6.926763394492963e-23,9.822859014536654e-23,-4.167022991083335e-24,2.5324414148041592e-22,-1.358655163504953e-22,9.38203182817928e-23,-9.865582866951499e-23,-1.6199318525672632e-22,-1.7256713221167932e-22,-5.977914845378651e-23,-1.2069551970847852e-22,-5.154807151604962e-23,1.544334581892066e-21,-3.9544368724073436e-24,-1.7301162318897782e-22,-9.61614820283785e-23,-9.92171645258961e-23,-1.522648279788717e-23,-3.285969935435302e-22,6.068378746347052e-23,-6.793869305940548e-24,-7.476007002261831e-22,1.5741666154487645e-22,1.761596397894597e-23,-1.5467120242642618e-23,4.131278753206933e-24,3.711389687588337e-23,1.3011035422783955e-22
301,8.161009533181173e-23,7.954565269004101e-24,-8.940591266960373e-23,3.658609072950015e-22,-1.979144735585756e-22,1.3120349655915973e-22,-9.64211402181486e-24,-1.0575658569367728e-22,-1.4416919263420882e-22,-3.247430573055675e-23,-1.2879325053696963e-22,-3.9424484392494173e-23,-5.609931141137108e-22,1.187655282609541e-22,-1.2247428248685691e-22,-2.1133690726299744e-22,-6.05393894700252e-23,-7.90275992648492e-23,-2.928531081818384e-22,-2.2804558165972624e-23,-2.1954076394101247e-23,-5.727183245643025e-22,1.4221409621911387e-22,-2.9303241253960136e-23,5.1940966003791096e-24,4.1012526107356904e-23,5.923493546231079e-24,1.5744009540732132e-22
302,5.324871014364931e-23,-5.607916440973061e-23,-1.7774065539917698e-22,3.588543252422618e-22,-2.3876428008435345e-22,1.6040167989582483e-22,9.08931709402971e-23,-2.997590524800375e-23,-7.300221781104065e-23,1.2403184540347791e-23,-1.1259700655101762e-22,-2.0253171090079818e-23,-2.350513490874847e-21,2.178170371074905e-22,-5.1317565006834884e-23,-2.630920637913268e-22,-1.9198800081713237e-23,-1.4311491793793167e-22,-2.1666186863795536e-22,-2.1007412768838886e-22,-3.7008127103325884e-23,-3.596191207035584e-22,1.0881809310960218e-22,-6.734613339771422e-23,3.0996309099721867e-23,6.177393454222834e-23,-3.203913342523463e-23,1.6647795623695359e-22
303,-8.198307874212975e-24,-8.208142312323028e-23,-2.3789069733175694e-22,2.3154749288250175e-22,-2.519870548130676e-22,1.7560268317368789e-22,1.7383434421771212e-22,4.4776344061157205e-23,1.8672380825609054e-23,6.341659270798221e-23,-7.356108485199426e-23,2.3465324262333117e-24,-3.5479307715332446e-21,2.7157533106594457e-22,2.4815103214315602e-23,-2.329408886265378e-22,1.7718965552931532e-23,-2.155417961021407e-22,-1.2386455709734428e-22,-4.305240588872114e-22,-4.721463311844668e-23,-1.729096956184177e-22,6.391768516928758e-23,-8.849300642701185e-23,5.344336316754975e-23,5.926799282865803e-23,-7.009916985893649e-23,1.5675201265288302e-22
304,-8.121326583059262e-23,-8.04377485765022e-23,-2.480904180408418e-22,2.673511909105612e-23,-2.3585141111377415e-22,1.7322458945506724e-22,2.156234310481068e-22,9.892753350322282e-23,1.00589885868148e-22,1.0435582254321722e-22,-1.72930049445949e-23,2.372948741972141e-23,-9.918149119880414e-22,2.718004835019127e-22,9.03767168265138e-23,-1.3338949012594083e-22,4.410566835521245e-23,-2.909434668169309e-22,-3.664404737102027e-23,-5.993946841961879e-22,-4.8505206028850905e-23,-6.761545017153418e-23,1.5222962901707866e-23,-8.903326915410121e-23,6.408375895468625e-23,3.6081163637027793e-23,-9.975396696374569e-23,1.317155696465045e-22
305,-1.4052787015603736e-22,-7.376224923647387e-23,-2.0390163432126137e-22,-1.8162638603245116e-22,-1.9266930973994306e-22,1.5247034099737865e-22,2.0608014444864248e-22,1.191730541742053e-22,1.4763080849228906e-22,1.2031896956400385e-22,4.7359583419662863e-23,4.028946965202708e-23,1.2235583483817108e-21,2.247342697161662e-22,1.340121829044913e-22,-2.629796684464412e-24,5.570663579413086e-23,-3.5456836429043934e-22,3.0529870178706417e-23,-6.5163307786755855e-22,-3.860073731183668e-23,-7.243688063462231e-23,-2.999284437122963e-23,-7.032124173872732e-23,5.792156778118811e-23,3.580405341732794e-24,-1.1326410528531419e-22,9.762811234055687e-23
306,-1.6809089411234473e-22,-8.31955533179266e-23,-1.2091796777008177e-22,-3.153549598633735e-22,-1.2886562584544477e-22,1.1567333234006049e-22,1.5187298333667486e-22,1.0205179541110595e-22,1.5177765773543114e-22,1.0373231950468389e-22,1.0968017982939225e-22,4.876305747475776e-23,1.1891879215939185e-21,1.482410923259545e-22,1.5070564603699803e-22,1.111703549268108e-22,5.092457828099085e-23,-3.9308836707493116e-22,7.343444453306036e-23,-5.653320025094519e-22,-1.743640986136539e-23,-1.814246137716757e-22,-6.610531493751675e-23,-3.82727832082699e-23,3.558801345388188e-23,-2.2500041570780598e-23,-1.0567468703790578e-22,6.202667089464529e-23
307,-1.585276064025121e-22,-1.1665928397708704e-22,-2.794843231270829e-23,-3.234612635517604e-22,-5.2936017260009776e-23,6.805300577380682e-23,7.382759717636076e-23,5.458996214845201e-23,1.2391789139228884e-22,5.75901001492531e-23,1.5905958904727576e-22,4.787767480941498e-23,2.323482225684806e-21,6.521550038547057e-23,1.4231801690116204e-22,1.6972478252713912e-22,3.093045880088756e-23,-4.0218258155224554e-22,9.678463560822884e-23,-3.6832785257352125e-22,1.2591153601372386e-23,-3.5592130935636208e-22,-8.982104436738153e-23,-1.6221254654541444e-24,3.1894570475945562e-24,-2.9294166590279137e-23,-7.711480217470337e-23,3.169598354101145e-23
308,-1.1880824711704116e-22,-1.6206780270353512e-22,4.345820042127345e-23,-2.0613165550512496e-22,2.537864570793894e-23,1.6723235881494843e-23,-4.63137514844274e-25,-7.277584138826425e-24,8.416972001022542e-23,-4.9229272404962426e-24,1.8687622537056214e-22,3.704947365997788e-23,2.6924533129357102e-21,-3.520395415745639e-24,1.1575421658472531e-22,1.5913561176287664e-22,-4.42941900336576e-25,-3.849758910288304e-22,1.1004515754041148e-22,-1.2433162000962586e-22,4.721216759736204e-23,-5.3725709075505215e-22,-1.0030434126658619e-22,3.0405735768319544e-23,-3.006022006151889e-23,-1.2505655122144496e-23,-3.2972533756316804e-23,1.1229899612455472e-23
309,-6.252726954924865e-23,-1.9468561468324062e-22,7.227960570108187e-23,-1.5578387835886616e-23,9.744814004563519e-23,-3.099826744408923e-23,-4.6590559166115196e-23,-6.354429155847051e-23,4.9051703780111907e-23,-6.418000782388943e-23,1.88164132919385e-22,1.748249292701909e-23,7.400429024469146e-22,-4.5421702765518995e-23,8.044591085647155e-23,9.303182327824871e-23,-3.7487015799940104e-23,-3.458777629551545e-22,1.2227614619068119e-22,9.303344914608344e-23,8.096874725346416e-23,-6.652105301681253e-22,-9.875026472961006e-23,5.04996469431879e-23,-5.539134389415089e-23,2.0984487369420766e-23,1.6847332471318169e-23,2.0363184381374053e-24
