,GW150914-H1,GW150914-L1,GW151012-H1,GW151012-L1,GW151226-H1,GW151226-L1,GW170104-H1,GW170104-L1,GW170608-H1,GW170608-L1,GW170729-H1,GW170729-L1,GW170729-V1,GW170809-H1,GW170809-L1,GW170809-V1,GW170814-L1,GW170814-V1,GW170817-L1,GW170817-V1,GW170818-L1,GW170818-V1,GW170823-H1,GW170823-L1,GW190412-H1,GW190412-L1,GW190521-H1,GW190521-L1
0,7.923463588893008,0.3028786042518713,-2.211702083994474,-5.339356402567017,-0.1612372034120086,-2.410796004548809,-3.4149134665626026,3.1994644852808563,0.03165519983588615,1.5419282604923465,5.091065255585937,-2.7463139132401198,0.5048710782157111,4.129962325750987,-1.9426152407341226,3.877475702977932,0.08362520788916517,8.57146595629841,0.33290323545156436,-8.930913214737094,-3.2437040814475817,3.2252339501530254,2.1199250356500827,0.831548144262532,-1.995453507816133,-0.4592437412308687,3.7276555831933913,1.738992011010125
1,8.948077657239141,-1.762468501789409,-1.6968070397887531,-4.291245923247986,-1.5526613453892566,-1.407099909574819,-6.700037905473209,3.5230894020356973,0.9977562198258353,-0.4385544678108899,5.860735489183985,-2.681097569597889,-0.8874632307596656,6.167076561912196,-1.2181942984244747,3.363125105029161,-1.118440192093365,10.748071266841354,0.4746993204931491,5.994555979356223,-4.340715218524091,6.890621408406154,2.041503831495669,0.8770008020443438,-2.7496406351813842,-1.7520383893861398,3.9482455152911995,0.8458053380122134
2,5.488997973245168,-0.3475753506762856,1.6605525007931832,-0.7174993968871806,-0.6462602501354625,-0.68783519695106,-5.4114872655646735,1.3082525201206419,1.8705514075698342,-0.6521737610848147,6.429058926870576,-1.9850646539415326,-2.133534662527376,6.550917615933272,-0.14954772381306655,1.5286033693903867,-2.327486107743037,14.527321421901433,0.40419106023417856,20.969092860003535,-4.085394990713715,7.351838121644531,1.4194966993473166,0.07830715710063169,-3.09810152917375,-1.2839054469780438,2.300904703578359,-0.09962711632755594
3,2.801726527603101,0.5602712566947633,3.235696743379467,1.47824119332732,-0.7039979014102498,0.24760266560945568,-3.6804317986027066,0.07376150744962914,3.0116789793446377,-1.0555846245163074,6.715053307610766,-0.9924390406720344,-1.578572937917357,6.877268829423599,-0.03264170270861938,-0.8244414072197902,-3.421052521335949,17.395690762490055,0.26593342933674274,29.949430794172137,-3.545817191185892,5.920225534304569,0.802527790609225,-0.46309344640299893,-2.3487567101696434,-1.175499959545265,1.1068009722159529,-0.6499076847784222
4,-0.16355466265357332,2.4241025710187856,4.157239203843552,3.7366368483652477,-0.10489911765706394,1.1709688057919032,-0.1437601158220475,-1.057561373330062,3.919558081569104,-1.2698028434112574,6.67739151174408,0.30698335419870265,0.21852308564677703,6.015866153206371,-0.4349681219853065,-2.4568157137620026,-4.310498702002578,16.85015452100022,0.03244101957666207,30.182860795148443,-2.1882661669884804,4.710323060321835,0.07195236030132379,-1.0689100235635869,-1.252878601103453,-0.5135355155318457,-0.12983392273980135,-0.9266126275601686
5,-1.4860549038616087,3.618012439086294,3.077751658019453,4.365381626181033,0.030827309659847684,2.272988843648897,2.777210835328448,-1.0135487356615431,4.303544393925878,-2.051150975450944,6.3254994137094736,1.6343813651595287,1.1061023105627537,4.731680217779896,-1.5129277129051057,-2.5854917081507844,-4.950250962750312,11.742940632246135,-0.18855371552878875,21.712480183063516,-0.4601150364893486,5.687870659471447,-0.5511846976337292,-1.35896882328117,-0.16916253609842047,0.03414654924082599,-0.48885896322402367,-0.9268065936281301
6,-2.276318371461677,4.752214984411531,1.4024927292625489,3.9293072228435677,0.5630335002217892,3.4061168005876072,5.202068376945575,-0.6417824515752704,3.711361824681115,-2.9310477102803745,5.68611835416205,2.861108935220512,1.0590177463606598,2.7629767186958007,-2.6032912820295775,-1.092681361068824,-5.284781057455184,3.6976787585246016,-0.3694893117621029,8.369450204674088,1.7143575441485066,9.650883499670238,-1.0922372868653112,-1.4978282375464282,0.36212992360859786,0.7991566700917541,-0.43241296832229814,-0.8627770234406882
7,-2.175859546013559,4.883259977601548,-0.7706081350506763,1.660283290070795,0.8068434832777658,4.65844542669643,5.658215378398309,0.23912771892851695,2.1067210989574914,-3.883875183386297,4.809569911989257,3.7431453737918914,0.7816153177170764,0.9510665291564935,-3.4201313449465283,1.3872627672000513,-5.312760952014018,-4.059668395747759,-0.4358522336919496,-4.9130945597940805,3.8564009410235056,15.935000081973417,-1.406561788741779,-1.3006916040138445,0.34106870950522616,1.2662049948592775,0.2173326553115413,-0.832469202128576
8,-2.440359858474701,4.859687346135981,-1.9421364799263159,-1.161253968587786,1.3370658635241885,5.873352368301517,4.880385651402821,0.7576534335350955,-0.29744322225765907,-4.178692933520526,3.7382661332188256,4.172531270961201,0.2675097134345115,-0.6433658355165871,-3.3584637318025528,3.775700803353473,-5.030416988687539,-8.304450141017702,-0.39728154747937683,-13.309776507725331,5.860683449913927,22.453470808709955,-1.5220884756362343,-0.9473668796246382,-0.13150014951318093,1.6360646976403663,0.7579063203304762,-0.9703665428661593
9,-2.678815555047209,4.390618195374715,-2.107585779479805,-4.076529652083229,1.6407899341847951,7.042004945188212,2.7719638488303406,1.0299154986470045,-2.682435754994644,-3.731755842764963,2.519458307738879,4.019189723931335,-0.15028444394065318,-1.386011197901925,-2.3682283649670444,4.9838527049058765,-4.482821947737438,-8.054666292865177,-0.25266699677512694,-14.691693004567854,7.305050782956939,26.53400228917032,-1.3663164812852486,-0.3771813248642422,-0.6157192759656991,1.6075951641108268,1.0924703544800414,-1.2391104864294393
10,-3.2353681750227534,4.000459217529832,-0.7783512476311938,-5.717431864427859,2.1261734246756117,7.975414630629781,0.775939154029457,0.6699483856600159,-4.06188026951003,-2.413792685615748,1.1887802037596624,3.2982549496923697,-1.247890585569852,-1.442755829715519,-0.4325262743603664,4.389010042311718,-3.711801976481615,-5.021425731217578,-0.06677713368943679,-9.715343618120553,8.130383649630405,25.830764483585597,-1.0091564511084443,0.21697262547355978,-0.8275218579402545,1.4591895042062022,0.7246290526026987,-1.5703615365051662
