GW150914-H1,GW150914-L1,GW151012-H1,GW151012-L1,GW151226-H1,GW151226-L1,GW170104-H1,GW170104-L1,GW170608-H1,GW170608-L1,GW170729-H1,GW170729-L1,GW170729-V1,GW170809-H1,GW170809-L1,GW170809-V1,GW170814-L1,GW170814-V1,GW170817-L1,GW170817-V1,GW170818-L1,GW170818-V1,GW170823-H1,GW170823-L1,GW190412-H1,GW190412-L1,GW190521-H1,GW190521-L1
3.86266999420907,7.46881947780912,-2.66305022168647,4.56243335078261,-3.91845258042442,-6.73843740142327,-1.51794431346169,4.33650100538753,8.05449992031404,2.19123607346978,-0.400307055575635,2.00941378383277,0.791976060136146,-0.822414795217322,0.004763343509715,1.79063119599259,-0.654939649750343,8.41180012605856,-1.89366911744914,5.07591028480897,-1.43153176702622,-7.95122320632463,0.285185315405039,1.5505155546976,-0.148795247012559,-0.096178276985331,-0.749822504669646,-1.2940412921708
3.56827325987272,6.14710161605451,-2.14620442864485,4.29681713488754,-3.64669090167178,-7.57540899259714,-4.56510133431255,3.81329307241639,7.24349214005386,3.48183630733489,-1.9573553798823,0.236011835449432,0.441651465207623,-0.890004050650127,-0.18035617774977,0.314768316120532,1.20347466809177,7.21344223807029,-5.11083712598856,7.75351638389686,-0.029830705624132,-4.92781525856871,0.971424894967107,2.0963192613784,0.398685987775511,0.748245361936427,-1.98506431773239,-1.09182258970061
2.74987196251052,4.8408997982563,-0.552381155023733,3.11310744647344,-2.60926671515745,-8.08334894999162,-5.942590788525,2.72143749457472,3.54830895417789,1.69932800172572,-3.51695647680579,-1.54063340561078,0.230851202480694,-0.669300271633307,-0.505471700071937,-0.858790332108435,2.39530872174615,4.92336187060343,-3.22540929529928,7.57562601384077,1.19211601833544,-1.55521654171584,1.50362235181163,2.51516459203755,0.809634382912721,0.844351899562493,-3.24729148545232,-0.548406000383955
1.54895087159343,3.0796749487607,1.98556168294754,1.39060652552359,-1.08598849046262,-8.37776677940091,-5.59474209368284,1.30872026043526,-1.95694490862722,-1.73122856576917,-4.90672878872978,-3.05072343493071,-0.091092073065512,-0.245116485864807,-0.966997386222287,-1.37725054649585,2.7955298388371,0.949233044190075,1.05827991131519,5.11447454541166,2.16045756525776,0.886879187422227,1.88809232502043,2.63278030132766,1.07828821282873,0.387244187621922,-3.62904735290054,0.501058631223054
0.57053700259713,1.91468125082738,5.06613929177562,-0.383848965560448,0.647321624963046,-8.40104093567361,-3.80014698902897,-0.552013537812391,-7.01643724273986,-3.80249808039269,-6.09867843334983,-3.82453021678411,-0.892028019169878,0.336664945417996,-1.16491140137068,-1.52193751930045,2.24711609886141,-3.60108318718185,3.36579214602326,1.92652738912049,2.67716771263139,1.13339917310247,1.87952073764923,2.57535248644466,1.07936535914857,-0.598896279515654,-3.24276988586811,1.51479801926545
-0.279931659887722,0.939537893688781,8.08539467032456,-1.76591975350108,2.13807647600059,-8.15950208981975,-1.54490944782389,-2.44352387653088,-9.38235273436579,-3.33522643507676,-6.9278737422996,-3.7106964171908,-1.31097812491137,0.897411068557335,-1.09313746260841,-1.14541406591245,0.961531335568536,-7.98235536328219,2.97237039309288,-0.439902153487389,2.88599938140337,-0.758296348813643,1.54985736188189,2.22458665599143,0.775606338157664,-1.48749564616695,-1.90431557048602,2.32435206116384
-0.808627445062315,0.930051184758578,10.3916194111214,-2.4355005964884,3.10871169612212,-7.51919146213896,0.339631526085524,-4.15997689605887,-8.21250322490457,-0.439894134646772,-7.37919577882555,-2.54395341794883,-0.933693700351452,1.32140866141643,-0.513858589253438,-0.546159179253873,-0.868382315862224,-10.6555151808854,1.26228855137072,-1.22925314287891,2.79541493201613,-4.13866351390881,0.80824227778113,1.70330547349546,0.139507595443225,-2.01497600249509,-0.414154066297513,2.37898721041094
-1.34617062145745,1.20575679627097,11.4237493088717,-2.28853188463484,3.3120394199744,-6.45313298164072,1.07898903636379,-5.06005088540971,-4.47807384021481,2.75676087227642,-7.35915524618701,-0.534471772224987,-0.388863809330234,1.42374663773896,0.399236565887903,0.3462828457116,-2.79602947504349,-11.3610954237622,-0.409946904937387,-0.828749497750766,2.61650443465137,-7.31304913511793,-0.132417540184634,0.920895120614421,-0.619356991890735,-1.70064543947659,0.856491017572564,1.72479988746061
-1.79071092418459,2.04177280115218,10.8732792418576,-1.40381125666376,2.79464841044865,-4.89290953822701,0.644325808369022,-4.90819076127388,-0.382490950476568,4.74107740266828,-6.93947902475332,2.08248318128224,-0.155710715513123,1.12301807572658,1.64416483188641,1.19919267096985,-4.50349336742301,-9.93045655034464,-0.898763397222513,-0.368725321918996,2.33031003680802,-8.83544034896538,-1.20308460661883,0.011145412895009,-1.21575984828681,-0.669918830461255,1.0960662317281,0.299367496518107
-2.32348547300489,2.66761116216946,8.74862200647468,-0.025729521403042,1.69519031347942,-2.94278779654799,-0.645840014079642,-3.43035531359888,2.01426672282251,4.57053352055299,-6.14674873190675,4.78794122263406,0.19113117003574,0.331112533979223,2.88321325951148,2.00627633101922,-5.59379399334143,-7.48051077442908,0.100763909472821,-0.959969211803907,2.01770554551629,-7.47867528609096,-2.10623703012871,-1.05497443643386,-1.28625994132021,0.963086297931053,0.360974166998075,-1.36893194345423
-2.66288634853901,3.48817878200254,5.40889031434723,1.55131075928751,0.383454844858216,-0.720288145199416,-1.94926631201339,-1.02070461499614,1.85223401376102,3.07452943530279,-5.15152763669217,7.14183156776141,0.599172304874681,-0.900874036641514,3.99242269031315,2.42501369549688,-5.92111834681146,-4.67705466033888,0.592831044867102,-2.91303148091305,1.54352332682112,-3.3092750255263,-2.74004789716834,-2.08509857113219,-0.70649844214071,2.54423818697444,-1.31137530514677,-2.9631568363405
-2.82180867393006,4.08379380956494,1.46781070139579,3.01949651896505,-0.798796312906256,1.50578166130649,-2.61800273236965,1.8313227927338,-0.158165536249218,1.13207348679469,-4.06823684370637,8.60329376489751,1.0416732594079,-2.48873648727643,4.64059447665765,2.45101145266927,-5.37899767617834,-2.48593907278105,-1.04883790616838,-5.51833886792114,0.920700764281034,2.82913554165008,-2.88345415414426,-3.02611666437256,0.396599440013235,3.62421156226822,-3.03894703243927,-3.90313794736094
-2.53340544704572,4.90630010311552,-2.31705923570621,4.14958720075697,-1.46557203083098,3.51076517158996,-2.18469439158732,4.17074038817717,-2.3529704439426,-0.191288401180569,-3.10181257217511,8.87213759680861,0.936858536788722,-4.20805580276018,4.78185337713488,1.89496275564002,-4.13987128216908,-0.804772097248626,-3.04612870094478,-7.42747674306086,0.067771916517269,9.06369248004036,-2.57083454494154,-3.64789681902794,1.54978808954606,3.61684690905791,-4.22393613086676,-4.09715040573037
-1.94214137773282,5.44094294341547,-5.2409217888835,4.77297436662616,-1.42759539731065,5.02917480610627,-0.86846323361852,5.34116684394535,-3.04512200922298,-0.924740539785156,-2.35529653731433,7.7370748946494,0.40073705716014,-5.81820390986506,4.26961416649933,1.00885324223251,-2.40497476606335,0.361201587205762,-2.53607641713016,-7.47691552241543,-0.86978881274552,13.624584989777,-1.78479323288938,-3.89549353188393,2.230029342834,2.51352686574045,-4.02388101887403,-3.4396459687259
-1.02123025884255,5.85003427935069,-6.78774655226001,4.82827288144603,-0.596172362054226,5.94055248519099,0.800844913404533,4.79837570175665,-1.43075797419071,-1.13778882301184,-1.95703712704726,5.35169526349713,0.508061755864413,-7.00431698028143,3.26642084151019,-0.082386888239452,-0.55715319552306,1.59637365312157,-0.106432803785277,-5.37956219235578,-1.79183092660615,14.9873356452767,-0.754406068580307,-3.62083489423995,2.0276700259259,0.470478652620682,-2.40701626755768,-2.32105479698449
-0.096130873335284,5.39638668974697,-6.77545286180692,4.31424127948358,0.86367000572098,6.17628594232632,1.9538832504191,2.75239818239745,2.11332255809273,-1.37439492601415,-1.90201427511237,2.03789669394146,0.35758311563112,-7.52069552945324,1.85301307275582,-0.997048834207096,1.10819225213435,2.76574013407722,1.88540800795933,-1.94677179672445,-2.42712163784511,12.8480619322136,0.369735478231314,-2.90146006482816,0.952573238531362,-1.77799430026425,0.499467738744218,-0.994982911135109
0.764516634536686,4.01812507018574,-5.36942045100059,3.33121836548254,2.70154897234262,5.85049793435155,2.03152192492109,-0.268491640231885,6.18865135151825,-1.59910382330037,-2.18000056639261,-1.5707656001726,-0.481806047331186,-7.1612437339783,0.348015415916491,-1.72923922692404,2.26570809819279,3.87717726650564,3.13191705704548,1.32427385964484,-2.650450025824,7.78760372323631,1.28495125695973,-1.77328144744921,-0.633118441808135,-3.58586072703909,3.77085870170397,0.080511191619461
1.29531922761205,1.10776253148889,-3.06806447044948,2.02875427656727,4.52172861291452,5.12603985949511,0.806638411029412,-3.22129362089773,9.01944731223971,-1.95567817740305,-2.65427855435722,-4.82410515845329,-1.47843954855943,-5.89015142982181,-1.08529515192152,-2.24023023606271,2.79313502830711,4.35099350657015,3.71506011484845,3.00706631845252,-2.31546379160086,1.46582639435036,1.85806490278727,-0.481802924300684,-2.09332184537334,-4.23954982942463,6.6210583935609,0.828234231867593
1.56137631141851,-2.83042858132932,-0.554020244194068,0.633815342797231,5.99249163903003,4.28135050569849,-1.25486108032212,-5.2773183715656,9.16164193534067,-2.15652750044392,-3.20337641719319,-7.03253703673756,-1.53198837069902,-3.79334160880625,-2.16570800878349,-2.833182698809,2.62959860656301,4.15674760294224,1.36507114789973,2.50252387903493,-1.52606483642091,-4.36052576344859,1.91484006858329,0.809635048994294,-2.88693686516867,-3.61860334517155,8.06995161296479,1.14358659958234
1.48245841782401,-7.40265768748615,1.44206444080549,-0.632156489760358,6.80878317691794,3.54590002296649,-3.39063357385552,-5.76603032419124,6.19253202681583,-2.27420894471504,-3.63365727065129,-7.78205953869948,-1.21586571158504,-1.15056101434251,-2.84006554040555,-3.57796371312894,1.93513059239522,3.18319861446354,-3.75633582198086,0.382263046890107,-0.415202940877653,-8.04761115501111,1.51249949526095,1.82600743447714,-2.72646976649274,-1.88503401535089,7.86469121135256,1.27434855874453
1.25534645723869,-11.2678858376327,2.34609897638776,-1.55310770580397,6.85889315512485,3.14291769212594,-4.62575009074188,-4.72636700244825,0.958969971162362,-2.07348405951809,-3.81528726874371,-6.88924007825507,-0.465193255024521,1.66943770798602,-2.99968390996325,-4.57119753455057,0.905124705951723,2.02374607524219,-5.59764014794757,-1.82952233779239,0.692887306435646,-8.94873479250695,0.703243175449729,2.46692423113444,-1.74675083313607,0.229807011388012,6.01820243241125,1.30554517427274
0.871610465989607,-13.7281720864353,1.84903622990656,-2.01268609305982,6.13203033369781,3.14890838111047,-4.37694602735545,-2.556136385963,-4.63698984926552,-1.6540294886662,-3.60706639564296,-4.58697536258294,0.720678591330764,4.20937052269811,-2.7545022378876,-5.45484148803399,-0.133838362024917,0.979881348530793,-0.397620084215495,-2.40215769754319,1.56640060906802,-7.19973130499638,-0.263611068977195,2.61610451530858,-0.328942469531205,2.0589655215156,3.32664923897383,1.44301000789146
0.501024056806744,-13.870098504717,0.00958641942222,-1.96983699686243,4.79981457928882,3.56678758728795,-2.48846015992452,-0.150709000713905,-8.44450338148136,-0.845831514127202,-2.97739929621891,-1.34386193149469,1.70556206128482,6.07260736557776,-2.13789453971212,-5.81741289571249,-0.927720772967906,0.547553455701991,5.23612878036407,-0.309598422880855,1.95248051335832,-3.923806458892,-1.20634619894572,2.3698856330416,1.02798603711957,2.94327890502836,0.56171334824347,1.57229693663012
0.079231289900575,-11.8667248197132,-2.79113916109727,-1.50249106770575,3.06585046744169,4.24080910787742,0.505446623730395,1.74168689108829,-9.01081902508916,0.15033329886323,-1.92046351390132,2.11180808310041,1.50726888903285,6.95019212705675,-1.33974217603025,-5.00076683652702,-1.21939807112765,0.583393852260008,3.11883615461236,4.13621818871784,1.82527119067469,-0.432363023069831,-1.85184454181976,1.80716460502299,1.97354908352315,2.79624529929111,-1.32539991373799,1.63495838219191
-0.275843000373145,-7.94260235136142,-5.91179835316583,-0.723743853890888,1.2000889429362,4.97105639926591,3.76998568600263,2.52928700871765,-6.34123054232069,1.34679415293719,-0.541805376922372,5.06582241992997,0.421704324633902,6.74535818051276,-0.43225477869502,-2.7384613458478,-0.924211148999574,1.04878846211772,-3.24001825963494,9.31421434608105,1.21496471975509,1.95116520462783,-2.08841530630023,1.15151138702856,2.32366948158803,1.79711186577682,-2.00754978649404,1.36228109883669
-0.599450975617249,-3.31992928208267,-8.63491153571342,0.20925010212526,-0.609236595323933,5.47947136761926,6.29097500959706,2.25559092380504,-1.90269398270857,2.43302745732193,1.03821793206201,6.85437090498826,-0.20347296793048,5.54895866934058,0.406543785540148,0.902629395922521,-0.027151838499342,1.49900861950509,-3.72351990848287,12.9903120047825,0.352268703615037,2.65771147167195,-1.79995908119827,0.522425127282003,2.10817958352082,0.557590553926684,-1.4132411542832,0.728231425784152
-0.690788669636505,1.11249781973644,-10.3065508133104,1.17607627317363,-2.20019284642734,5.55197585020658,7.40385361862228,1.26785095564,2.06789220063265,3.34549078441615,2.62610792252236,7.11123120630106,-0.090786519322273,3.674252329563,1.13359045578891,5.08835904888016,1.30271033330829,1.89221003200525,1.87992466578069,13.3460498341981,-0.571291829265069,1.71057093330055,-1.06769979133099,0.081970065196094,1.42742526528821,-0.461750820339957,-0.148285546447675,-0.284907089968774
-0.48360497517746,4.23124850586018,-10.5207232767943,2.04540559222538,-3.52943312900499,5.0196555417543,6.8206751039827,0.268994991487824,3.75386941144298,3.74132999887976,4.06294672624544,5.74609219548755,0.030992222814918,1.54486174248294,1.62101138657158,8.70129718927244,2.85830269754193,1.99418558621719,3.70805819192389,9.81032149771295,-1.30946251498605,-0.083052570567503,0.028006103882949,-0.173812881067524,0.460134452748858,-0.88250516133672,1.1869040281145,-1.3563964318435
0.229931824106897,5.89413536496646,-9.18014128776265,2.71159841231205,-4.56996076824645,3.86989581405319,4.84410232989245,-0.258327727560121,2.67685695602369,3.54135726120791,5.17955662964353,3.06826616678459,-0.072665028741925,-0.350665736086184,1.86820531510825,10.4452167998587,4.33192786675175,1.90694328075894,-1.68529439371939,3.320226065764,-1.77871480213396,-1.80144394711443,1.25750526471708,-0.231755620842989,-0.610349736273319,-0.805137083859802,1.83528567567955,-2.20660582569579
1.37993462328497,6.00508077373156,-6.5446966353373,3.02560271263726,-5.35950132049298,2.17873117229327,2.04139626341948,-0.031111792879373,-0.067703953531477,2.53126734714003,5.88784194054144,-0.365588723472019,-0.359630671600908,-1.60746456941257,1.79012670115462,9.64032247743138,5.47744614238464,1.40506042770008,-5.77045744072997,-4.06746541930444,-1.91749581552909,-2.53086318049333,2.45508357661432,-0.208949054354562,-1.52336891450958,-0.442699107368417,1.57258582716685,-2.44479928724815
2.87385832079395,5.22326853123923,-3.13183895413457,2.85385657373543,-5.8918409886983,0.157571739928485,-0.830374580721514,0.695489455378856,-2.52955079493588,0.991099523745999,6.12836010676769,-3.78268231768867,-0.355953632545759,-1.95042255954519,1.41351357210545,6.31810923188445,6.05857708402011,0.539141354258693,-2.07313608389151,-9.99567280963912,-1.81943207523322,-1.99126539375526,3.38661880035347,-0.144184324038653,-2.02430871823627,-0.209038825687886,0.407967253361723,-1.99761228494915
4.29086833234148,3.90693715828705,0.37875281810428,2.0634778462781,-6.17486436552161,-1.95346748499917,-3.23065219806478,1.49014233478731,-3.05307860649656,-0.729930673996086,5.93881827241693,-6.45458673238228,-0.686853009174744,-1.33136956874813,0.687561640736278,1.57828620973694,5.98640269298574,-0.82334269373372,4.39049417767105,-12.7077391368345,-1.53755586818157,-0.361190109013436,3.94280309238436,-0.12722197131494,-1.88907554554034,-0.243955324951928,-1.06603396015485,-0.91532927303601
5.28270268840869,2.78307391022091,3.33951414514349,0.637390182052572,-6.15787209065671,-3.86581291135202,-4.8063747987469,1.76744060084188,-1.27864329874342,-1.92942348815735,5.38314379842404,-7.79045322065487,-1.27283913887574,0.101891933453724,-0.318669408664886,-2.99602611689303,5.2423745388245,-2.34689487577961,6.06377378375792,-11.6863545049124,-1.18210486335493,1.57359808109339,3.99437352028059,-0.1207849567414,-1.0953170578157,-0.5778497953632,-2.2915827023601,0.384437157660741
5.44215846058188,1.94698649934407,5.25208837493755,-1.32476857060472,-5.81885904307831,-5.35377916113721,-5.54670806950741,1.30789104273068,1.70511233807149,-2.35690508184308,4.5921541746324,-7.5544200141088,-1.10532135790192,2.00619939309715,-1.57971834969648,-5.70941359752319,3.96752809483131,-3.76422741306057,3.18505954559035,-7.78879186481912,-0.7489512255172,3.01115627042763,3.55174624382114,-0.122578163841458,0.163203471039345,-0.911611062365225,-2.65022522698097,1.49713550824059
4.73757749399815,1.53994831037424,5.90770527519425,-3.53580531336354,-5.12070352353191,-6.2366086389565,-5.51858404109167,0.190878744703794,4.05042589154695,-2.05811746536898,3.68800794344159,-5.84493642454999,0.091838062041398,3.95858564363696,-2.92759438101432,-5.70690478671608,2.34880271609337,-4.53545722793891,-0.153004826658356,-2.835086583876,-0.260355484467204,3.23451608314715,2.60886375534701,-0.039893192277956,1.45906392450039,-1.01991441599093,-2.06685974827261,1.95566486636346
3.29040072345047,1.06170920169326,5.38843724804355,-5.61640291554619,-4.10234386530506,-6.46578196249906,-4.88334606105005,-1.03453988450125,4.3400274762464,-1.74693455171593,2.81591100226697,-3.12870596154114,1.18326044182113,5.52214340492399,-4.22095781156066,-3.15415719141697,0.665125017284595,-4.60254528229493,-3.09233119383784,1.17440995817046,0.340982728248246,2.14502048005166,1.28430125183164,0.126574483298769,2.33444426974062,-0.674142700206213,-0.720264267451225,1.63160759474325
1.56873062529315,0.373322432178634,4.06206761901203,-7.13096146528046,-2.82891836228292,-6.06908524759043,-3.67161876771028,-1.79389906511357,2.45160011090264,-1.94966831576161,2.07094984070496,-0.049524575454209,2.09051241425254,6.37892615353563,-5.20261872840213,0.598651222742186,-0.844023545334812,-4.03320082834555,-5.6037062130798,2.85439501392341,1.0176583888544,0.072066125128673,-0.328934767779899,0.398057576701343,2.44365155994971,0.017392433823923,0.712019698289916,0.576782640219504
-0.048871069042413,-0.813595504173319,2.44348106412367,-7.75384316726414,-1.45359667521331,-5.18590191612004,-1.94425977358252,-1.57111802935629,-0.343370194296758,-2.86039873482386,1.53312008843805,2.67083528512419,1.85740393637984,6.37089522825177,-5.69401901502711,3.82287650963834,-1.94400276742643,-3.42434432184779,-4.83473638082751,1.91540830507803,1.73472269210778,-2.13960305019859,-2.02759511412537,0.668251662297352,1.74407094475292,0.865586475824011,1.63131890760789,-0.782429304092443
-1.20317345229964,-2.17400237277059,1.09015180387007,-7.30484270895481,-0.137521306739688,-3.98242386073526,0.254783944269465,-0.339725740225894,-2.20133353221936,-3.71397845880443,1.21527430314756,4.46044993320414,0.235020914261622,5.56081272542484,-5.48782357012599,4.98501950075095,-2.51895688419038,-3.15645743895914,0.059969980640367,-0.838128727932521,2.32874976363748,-3.69248728811523,-3.6427164914376,0.858284897561604,0.459351854261694,1.4893704641583,1.44966320941695,-2.00313551804537
-1.90896382182656,-3.52707017311477,0.426698972475218,-5.84513029451614,0.923785550139873,-2.67742159108179,2.66143052145303,1.56399495030928,-1.86268463755191,-3.53347070752495,1.10766370725808,4.96062918281686,-0.742796222309687,4.18075692491713,-4.53749635575481,3.62297288825962,-2.51602013796628,-3.50620717148772,4.29085873445097,-3.90784370749285,2.66176368495421,-3.93959552546135,-4.92050950911727,0.821302826393614,-0.984741013504103,1.69059657563846,0.114976747516067,-2.59093516295677
-2.28466577779695,-4.2519230450147,0.674933672817156,-3.60217347163888,1.59759195143082,-1.46523437193261,4.89234805308765,3.36828473443951,0.481623173561782,-1.53810693790648,1.14125303862492,4.1441925424625,-1.37409738384116,2.59341192580308,-2.84284642812917,0.341803428673348,-2.02000932932678,-3.99792015130249,3.66007537146603,-5.7097980977767,2.55737888344553,-2.85033457921975,-5.67974805249661,0.52075894728046,-2.18029735090503,1.33914011093955,-2.13908032093057,-2.36728741408754
-2.64494208693024,-4.0909300300661,1.77243865388006,-0.96304142076173,1.79309128570543,-0.535879081200721,6.39468917301197,4.33707556822787,3.27655265608503,1.82307953149149,1.24379456138386,2.25271248230336,-1.12093023352414,1.1701355771533,-0.598465407012255,-3.29412718895885,-1.16640715468311,-3.94462105455456,0.618763051170472,-5.15986821584974,1.98242886537534,-0.812500618984054,-5.72167664684341,-0.060819745815372,-2.83089377235356,0.607718943606472,-4.57902639130602,-1.33499033146767
-3.08704610243357,-2.7301302003262,3.43131706075806,1.661660982327,1.53899100378113,0.007594265354845,6.74655542997946,3.92044580558434,4.53334909027618,5.23072674797932,1.3178802199072,-0.22035059422794,-0.564566305446631,0.220046185523417,1.9538662521218,-5.68598603462549,-0.179644696198892,-2.38837710540785,-0.390762774230855,-2.08442621628009,0.975157241679127,1.32464446822257,-4.99760933217353,-0.785413085464065,-2.85008831510165,-0.300100958712395,-6.49676447985704,0.159145472632612
-3.60222040995495,-0.599545431596449,5.18613612191004,3.8536512430222,0.933620649038188,0.124386481479287,5.727158026642,2.16800423593458,3.12293870278681,6.90981435378076,1.29342657535167,-2.69357336324049,-0.118219109638778,-0.111114301030868,4.43070976681625,-5.79678647861004,0.732748749465844,1.01138047096282,0.349507303335057,2.69004208868005,-0.237316182585011,2.79215630429492,-3.52247383242288,-1.50417570942139,-2.28427189149303,-1.0455036699399,-7.19199233099305,1.74121809821919
-3.87670997595601,1.80503662232003,6.552075931212,5.29917984139956,0.178110511348988,-0.119250662109098,3.55947523684799,-0.429945322771057,-0.490848139312515,6.03423212574605,1.10654611961609,-4.58766791962686,0.038053296117489,0.148149469403658,6.49071990245108,-3.82627609954997,1.35655212883909,6.02318047864088,-0.077070008735253,7.60337806656587,-1.39374309808547,3.01473276872269,-1.50975856918631,-1.98765167360652,-1.29039663989134,-1.45371007724521,-6.47382241369571,2.97316132714622
-3.65800896658401,3.61282085812804,7.11750821186885,5.77321633174551,-0.513470980659124,-0.6193768243581,0.773095193870044,-2.97526090389832,-4.48039323234271,3.00198141437656,0.746463294146346,-5.50224190109664,7.81545410175693E-05,0.785895572689208,7.78063621594043,-0.918469285742835,1.56831449361948,11.367496591641,-1.33010331242937,10.9343742468916,-2.17060529291932,2.02324565050317,0.760939809135122,-2.1071003726576,-0.043692790125045,-1.37778908458841,-4.45816845447464,3.66013542976299
